# Chunk-averaged data for fix profile and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/mass v_disp v_vx v_vy v_vz v_s22 v_s11 v_s33 v_vo
100 50 17279.8
  34 0.67 338.2 2.39722 -5.90235 0.0370701 1.0562 0.0832894 61.0418 91.7349 85.4407 8.56371
  35 0.69 325 2.24867 -5.97104 -0.1032 1.20678 0.0235597 97.1985 77.5374 37.4745 8.75016
  36 0.71 343.8 2.3701 -6.04523 0.00898672 1.16934 0.0163637 48.3423 21.8907 40.2398 8.75819
  37 0.73 312.8 2.16781 -6.09978 -0.039656 1.22531 0.0228041 27.4846 38.501 18.8196 8.96647
  38 0.75 327 2.35274 -6.16585 -0.136722 1.36325 -0.0230553 28.4766 44.906 36.9761 8.98698
  39 0.77 309.8 2.1366 -6.21849 -0.0702821 1.33072 0.031421 31.8214 35.1935 44.4554 9.23693
  40 0.79 307.6 2.1139 -6.26282 0.0196474 1.46509 -0.127538 38.9907 -0.410097 28.1127 9.34002
  41 0.81 304.2 2.16612 -6.28918 -0.0163381 1.44987 0.0375424 -25.5901 6.53722 27.7695 9.72104
  42 0.83 289.4 2.02908 -6.32 -0.00369518 1.59818 -0.014267 -6.18131 14.1094 18.3504 9.72233
  43 0.85 311 2.12081 -6.33058 -0.0667122 1.62489 -0.0585824 42.2773 -20.9649 18.6021 9.64829
  44 0.87 282.6 1.99251 -6.33998 -0.0267459 1.60374 0.0159051 -16.1418 15.6136 12.0229 10.1189
  45 0.89 284.4 2.00679 -6.35621 0.0127716 1.70052 -0.10653 20.7147 42.1317 29.095 9.96764
  46 0.91 283.4 1.9672 -6.34653 0.143636 1.72202 0.00774194 25.2199 -9.64817 23.6245 10.365
  47 0.93 278.8 1.96923 -6.32729 -0.0528494 1.62237 0.168814 -0.518109 19.846 -2.29838 10.7493
  48 0.95 236.4 1.60079 -6.29154 -0.0637439 1.54639 -0.0271172 4.01128 44.2446 -3.1139 12.1006
  49 0.97 178.8 1.24075 -5.61299 0.047024 1.85912 -0.106917 18.7812 17.211 -26.1084 19.6189
  50 0.99 43.4 0.341806 -3.92951 0.271453 1.74002 0.269765 32.4404 -4.96732 10.419 50.4103
48700 50 17279.2
  1 0.01 458.4 3.15278 -1.78433 0.0463948 -0.00943926 0.0398035 178.855 207.529 181.333 6.23015
  2 0.03 390 2.74568 -1.50538 0.0228604 -0.0223405 0.0861654 181.242 162.131 160.139 7.5532
  3 0.05 389.8 2.76229 -1.65704 0.106268 -0.0848667 0.0187934 214.006 186.39 216.003 7.49032
  4 0.07 390 2.69297 -1.80277 -0.0280777 -0.0686703 0.0241431 240.334 217.625 179.594 7.37641
  5 0.09 387.8 2.74878 -1.9612 0.0221604 -0.136564 0.0120295 254.516 237.622 226.847 7.36199
  6 0.11 398.2 2.76653 -2.11773 -0.00185417 -0.0494694 0.126227 204.88 163.201 141.996 7.35546
  7 0.13 394.2 2.7439 -2.27944 0.0333332 -0.0404799 -0.00152723 243.31 177.28 152.02 7.40569
  8 0.15 385 2.65155 -2.44291 0.044132 0.036213 0.0414713 241.991 211.787 173.068 7.4088
  9 0.17 389.2 2.72564 -2.59212 0.0160047 -0.0786142 0.00408584 206.762 206.599 139.854 7.45895
  10 0.19 387 2.72812 -2.74732 -0.153523 0.0395132 0.00995023 218.655 195.688 167.116 7.46063
  11 0.21 388.6 2.6894 -2.90332 -0.00610657 0.0113834 -0.0131728 206.728 213.733 178.931 7.44725
  12 0.23 393 2.77919 -3.06352 -0.04613 -0.0100241 0.105835 234.285 194.968 138.276 7.47657
  13 0.25 383.8 2.68406 -3.22071 0.0936568 0.035612 0.114024 207.467 195.25 140.84 7.50078
  14 0.27 389.8 2.72287 -3.3697 -0.0209018 -0.0405619 0.0289867 217.762 167.395 184.462 7.451
  15 0.29 375.6 2.59828 -3.52406 0.0257801 0.051633 -0.0881391 210.065 174.806 129.161 7.4629
  16 0.31 387.8 2.72623 -3.67534 -0.00674971 0.101435 0.0106376 195.769 187.386 131.607 7.44817
  17 0.33 390.2 2.68572 -3.82864 0.0851764 0.133721 0.0719384 201.012 160.183 160.914 7.53326
  18 0.35 393.8 2.74883 -3.98462 0.0225275 0.0281514 -0.0367206 180.148 173.899 173.019 7.51881
  19 0.37 382.4 2.7013 -4.13466 -0.00140722 0.159546 0.0814858 190.091 171.631 139.268 7.5072
  20 0.39 370 2.56357 -4.27432 -0.0983167 0.245953 0.0218303 170.865 159.826 153.739 7.65197
  21 0.41 381.6 2.68325 -4.41552 -0.102684 0.243759 -0.0575884 187.104 164.812 136.289 7.77313
  22 0.43 373 2.62632 -4.55387 0.0260366 0.185329 -0.0810157 202.198 165.224 145.241 7.72202
  23 0.45 375.6 2.56399 -4.68637 -0.0128153 0.280025 -0.0633273 171.227 154.001 105.349 7.66703
  24 0.47 367.6 2.62712 -4.8204 0.0254064 0.384431 0.00886589 193.556 173.529 145.913 7.75677
  25 0.49 378.8 2.58602 -4.95526 -0.0109822 0.384303 0.0110723 147.581 112.911 99.5503 7.78662
  26 0.51 367.4 2.60259 -5.08428 -0.0716593 0.437747 0.0144963 143.928 134.481 104.215 7.93082
  27 0.53 350 2.40854 -5.19107 0.0256699 0.461905 -0.0569976 121.35 86.4099 71.0562 8.03934
  28 0.55 359.8 2.54206 -5.30947 0.0180864 0.558468 -0.0367104 147.707 110.669 86.8285 8.09102
  29 0.57 367.4 2.56447 -5.42548 0.0615815 0.675185 -0.100997 43.8336 46.6446 25.396 8.1729
  30 0.59 330.8 2.34047 -5.52535 -0.0187717 0.78189 0.0665885 121.039 109.224 72.0819 8.21186
  31 0.61 366.2 2.50762 -5.62378 0.0341163 0.85664 -0.0317661 86.4303 76.98 66.4423 8.332
  32 0.63 327 2.28447 -5.71525 -0.0249949 0.956487 -0.050761 110.97 108.711 80.6783 8.38638
  33 0.65 347.6 2.45128 -5.79467 -0.0208671 0.992492 0.0262992 83.5638 74.4886 68.2076 8.55364
  34 0.67 337.2 2.3775 -5.89155 -0.0570071 1.13124 0.0388669 78.6342 79.3685 77.9655 8.6089
  35 0.69 327.6 2.27126 -5.95755 0.0477378 1.11713 0.12489 100.714 63.4037 69.9307 8.789
  36 0.71 346 2.38311 -6.03204 0.0295001 1.19339 -0.0476411 71.4243 26.1598 44.3072 8.72779
  37 0.73 311.6 2.1668 -6.08805 -0.0628755 1.14878 0.0206805 21.2439 46.2719 29.3679 9.00554
  38 0.75 328.2 2.34327 -6.15225 -0.0316706 1.28491 -0.100834 50.2422 49.9379 39.0658 8.98413
  39 0.77 309.4 2.14135 -6.2037 -0.0574397 1.48109 0.0152103 78.5804 38.8242 25.7089 9.28786
  40 0.79 306.4 2.10844 -6.24678 -0.0559078 1.55801 -0.0456486 70.8044 54.1381 32.5832 9.31465
  41 0.81 304.2 2.15961 -6.27453 0.12478 1.53955 -0.0320116 -35.5158 -6.81111 22.3226 9.7813
  42 0.83 287.6 2.00728 -6.30327 0.043426 1.63011 -0.0463835 27.8866 35.8823 31.8846 9.69012
  43 0.85 309.4 2.12601 -6.31434 -0.0540952 1.66016 0.0246838 41.804 -3.90776 32.6348 9.69794
  44 0.87 284 1.99723 -6.32327 -0.0214637 1.72625 0.113145 -27.6423 15.0836 7.39883 10.1176
  45 0.89 283.6 1.99167 -6.33856 0.00769211 1.75401 -0.0809337 3.91322 32.0036 7.04599 9.94387
  46 0.91 283.8 1.96127 -6.32949 0.0932923 1.78736 0.0658561 9.29737 -25.9207 8.02944 10.3473
  47 0.93 278.2 1.99173 -6.31089 -0.0160465 1.69067 0.088758 -11.1976 -9.91648 1.43921 10.7072
  48 0.95 239.6 1.60391 -6.27816 -0.0028629 1.64981 0.119247 -23.0471 38.6425 0.270552 12.0744
  49 0.97 180.8 1.25474 -5.62333 0.064051 1.72093 -0.0764634 2.67656 42.0102 23.9764 19.381
  50 0.99 44.2 0.35136 -3.87098 0.153518 1.7843 0.0451923 -40.9851 -65.3639 -22.3617 49.6724
48800 50 17279.2
  1 0.01 455 3.14702 -1.78641 0.06313 0.00917316 -0.0781924 163.944 193.247 153.837 6.22238
  2 0.03 394.4 2.73486 -1.50592 -0.0747806 0.0125149 -0.0766333 200.778 204.041 179.859 7.51807
  3 0.05 388 2.77527 -1.65587 0.0863809 0.0672521 0.0315264 225.501 221.499 210.123 7.52169
  4 0.07 390.2 2.70828 -1.80365 0.02248 -0.0913036 0.0265067 242.267 229.231 153.458 7.35183
  5 0.09 385.8 2.71097 -1.96191 -0.0220032 -0.0318322 0.102775 232.698 199.928 198.644 7.39544
  6 0.11 403 2.80086 -2.11743 -0.00102061 -0.0366162 0.0409081 216.394 213.095 182.8 7.34095
  7 0.13 391.4 2.7186 -2.27985 0.0573039 -0.0196816 0.00553901 201.956 152.179 141.058 7.40722
  8 0.15 388.6 2.68707 -2.44378 0.00159108 0.0183456 0.0204984 217.982 201.117 147.012 7.4285
  9 0.17 388.6 2.70678 -2.59278 -0.0260534 0.122375 -0.00526337 187.576 190.038 127.614 7.43465
  10 0.19 384.2 2.71577 -2.74801 0.00870956 -0.0046571 0.0366984 209.988 215.506 174.238 7.47273
  11 0.21 391 2.69716 -2.90293 -0.0211842 -0.00184663 0.0360763 215.067 208.907 171.764 7.44509
  12 0.23 393.2 2.77875 -3.06534 -0.0415694 0.0527888 0.0629705 235.637 190.997 120.429 7.47703
  13 0.25 384.6 2.7058 -3.22185 -0.084784 -0.0500498 0.0236102 220.347 205.989 172.282 7.4861
  14 0.27 392 2.73143 -3.37106 -0.0554038 -0.0294788 -0.0931781 207.854 198.409 169.35 7.44739
  15 0.29 373 2.56866 -3.52619 -0.0143462 -0.0359209 -0.135604 211.611 212.316 160.225 7.48638
  16 0.31 388.6 2.73763 -3.67494 -0.128625 0.103973 0.0155945 180.906 160.681 129.475 7.46303
  17 0.33 388.6 2.67889 -3.82901 -0.0341327 0.0507679 0.0369515 202.835 177.005 174.274 7.54941
  18 0.35 392.6 2.74384 -3.98443 -0.052698 0.171968 -0.028607 191.724 157.49 138.126 7.47812
  19 0.37 385.6 2.69094 -4.13444 -0.0626336 0.140244 0.0115945 211.295 178.539 133.293 7.54486
  20 0.39 368.4 2.56793 -4.27331 0.00975467 0.22012 0.0382381 167.109 157.004 153.273 7.6644
  21 0.41 382.6 2.66796 -4.41478 0.0540075 0.167427 -0.0607462 179.269 149.541 135.45 7.75291
  22 0.43 371.8 2.64176 -4.55224 0.0384598 0.263844 -0.00311242 162.584 142.332 107.135 7.75002
  23 0.45 372.8 2.54929 -4.68399 -0.00881875 0.224068 -0.0503715 141.887 144.198 111.213 7.69248
  24 0.47 371.4 2.63766 -4.81785 -0.0467808 0.338901 0.0120261 185.543 169.737 146.573 7.75997
  25 0.49 375.8 2.57374 -4.95147 0.0131708 0.492365 -0.0827832 141.057 91.7745 84.5268 7.79598
  26 0.51 368 2.59524 -5.07994 -0.0451252 0.501812 0.00935224 156.196 146.855 100.282 7.92976
  27 0.53 348 2.40331 -5.1858 -0.0229977 0.568683 -0.0725242 139.188 88.852 78.3436 8.05992
  28 0.55 360.8 2.5423 -5.3046 0.00481625 0.56084 0.0271254 107.632 100.231 76.7435 8.11886
  29 0.57 368.2 2.57456 -5.41806 -0.0166569 0.770978 -0.0879635 81.8936 73.0947 59.4289 8.18526
  30 0.59 329.8 2.33471 -5.51751 0.0477756 0.752366 0.0413122 115.649 96.0164 55.4544 8.22731
  31 0.61 366.4 2.50833 -5.6147 0.0178641 0.785521 -0.00163766 61.9295 32.0507 44.4174 8.35011
  32 0.63 325.4 2.26726 -5.70462 0.0169538 0.990571 -0.0230181 114.245 110.315 90.239 8.40403
  33 0.65 346 2.43205 -5.785 -0.0110954 0.99145 -0.0701621 77.5997 79.6344 45.3756 8.54997
  34 0.67 340 2.40212 -5.88009 0.0755703 1.06043 0.0220149 22.7852 49.368 54.8249 8.63657
  35 0.69 326 2.26105 -5.9458 -0.0299454 1.13083 0.0802595 65.0959 72.3977 38.034 8.794
  36 0.71 339.6 2.3428 -6.01906 0.0650425 1.19503 -0.0370936 86.5275 52.8211 37.6627 8.74075
  37 0.73 311.6 2.18552 -6.07476 -0.0707952 1.23689 -0.0638194 22.2321 32.7124 32.317 9.00564
  38 0.75 327.8 2.3202 -6.13903 -0.0311418 1.31341 -0.0986002 6.64658 0.524285 27.3802 9.01504
  39 0.77 311.8 2.14566 -6.18706 -0.053888 1.41556 -0.0406747 54.8686 12.8476 27.3831 9.30167
  40 0.79 305.6 2.1006 -6.23086 -0.00244522 1.42742 -0.0612133 51.3266 29.0405 27.64 9.29031
  41 0.81 308.4 2.20278 -6.2588 0.145718 1.52207 -0.104697 -2.64497 -15.8206 22.9969 9.80677
  42 0.83 285 1.98894 -6.28653 -0.0285339 1.59525 -0.00909799 -10.8789 37.1069 7.53127 9.65222
  43 0.85 310.8 2.13306 -6.29839 0.0459758 1.63338 -0.00421324 27.6215 -8.40942 30.9136 9.76483
  44 0.87 284.2 2.00056 -6.30617 -0.006162 1.67927 0.0496368 -19.6443 25.1001 16.3084 10.1428
  45 0.89 281.2 1.98054 -6.32029 0.0552673 1.79825 -0.0325977 6.45442 20.9109 25.7552 9.87338
  46 0.91 280 1.91895 -6.31277 0.127634 1.73432 0.0526553 15.8959 8.16697 17.4804 10.3892
  47 0.93 286.2 2.03488 -6.29435 0.0714556 1.68133 0.20678 -16.7458 -6.56556 10.7016 10.6956
  48 0.95 236.6 1.60749 -6.276 -0.0359329 1.71038 0.0954182 -32.8555 -26.6243 8.7657 12.013
  49 0.97 182.8 1.24874 -5.59349 0.215851 1.8048 -0.035446 -91.4883 -78.9485 -66.5818 19.0495
  50 0.99 47.8 0.385288 -4.04085 0.0505029 2.03165 -0.217361 -58.0539 -73.2588 -67.0408 46.771
48900 50 17279.2
  1 0.01 455.2 3.14932 -1.78477 0.0442906 0.0546725 -0.0395202 175.645 172.962 169.96 6.23139
  2 0.03 391.8 2.72683 -1.50477 -0.0997199 0.00743448 0.0371246 244.942 248.082 209.029 7.52691
  3 0.05 389.6 2.76324 -1.65658 0.0503163 -0.0906281 0.0197385 239.045 229.713 219.651 7.4905
  4 0.07 394.2 2.73011 -1.80545 -0.0171349 -0.142407 0.00170419 238.484 222.539 171.912 7.36235
  5 0.09 388 2.73563 -1.96272 -0.107314 -0.0318027 0.0364289 247.604 194.851 201.324 7.38374
  6 0.11 397 2.75957 -2.1189 0.0563358 -0.0533524 0.0806487 211.818 198.971 176.274 7.34873
  7 0.13 392.6 2.72482 -2.28024 0.0142334 -0.115307 0.0897906 196.927 164.2 135.648 7.40992
  8 0.15 389 2.68849 -2.44492 0.0376078 0.0370818 -0.0259915 177.701 180.529 137.202 7.44687
  9 0.17 389.2 2.7122 -2.59208 0.00800298 0.0306349 0.048566 206.756 195.439 155.934 7.42993
  10 0.19 384 2.70571 -2.74864 -0.0243537 0.0245958 -0.0593151 227.406 224.5 163.478 7.45914
  11 0.21 390 2.70063 -2.90301 -0.0449318 0.0691453 -0.0122075 228.758 199.671 166.631 7.45772
  12 0.23 399.8 2.79048 -3.06643 -0.0547907 -0.0599258 0.0383232 218.751 208.875 155.602 7.44625
  13 0.25 379.6 2.69514 -3.22352 0.0865337 0.102684 0.0417654 221.01 236.052 213.298 7.51263
  14 0.27 393.6 2.73662 -3.3723 -0.0235125 0.0407205 -0.0164643 243.424 231.756 179.83 7.42693
  15 0.29 372.4 2.57324 -3.52757 0.00914394 0.0540808 -0.192718 213.948 220.25 175.008 7.51157
  16 0.31 386.4 2.70978 -3.67422 -0.00778025 0.144146 -0.0258904 172.583 149.09 127.812 7.47926
  17 0.33 391.6 2.70634 -3.82805 0.0630162 0.119687 0.0304024 187.033 167.434 152.615 7.55066
  18 0.35 393.6 2.72186 -3.98395 0.0454145 0.152131 -0.011904 201.762 196.645 158.411 7.47455
  19 0.37 383 2.68775 -4.13537 -0.0652622 0.123199 0.0344434 216.966 208.736 164.476 7.55469
  20 0.39 368 2.56586 -4.27119 -0.00759711 0.250548 0.0345926 184.529 153.58 129.115 7.69743
  21 0.41 380 2.67179 -4.4128 -0.0143428 0.233393 0.000445139 199.396 173.735 116.16 7.7447
  22 0.43 372.2 2.62625 -4.54869 0.0488097 0.245845 -0.0615533 196.668 198.63 149.159 7.74984
  23 0.45 377.8 2.57981 -4.68229 -0.0191951 0.263289 -0.0358633 187.523 142.784 109.236 7.67861
  24 0.47 365.2 2.6016 -4.8151 -0.11266 0.376981 -0.0161192 149.021 131.115 112.014 7.81241
  25 0.49 377.6 2.57982 -4.9462 0.0136997 0.434665 0.082066 146.302 122.756 101.407 7.7984
  26 0.51 368 2.58572 -5.07479 -0.0573154 0.555815 -0.0272924 164.979 139.368 85.4412 7.93629
  27 0.53 349.2 2.41315 -5.1801 0.0393697 0.6663 0.0961561 140.105 107.118 95.8137 8.07142
  28 0.55 357.8 2.53692 -5.29776 0.110292 0.605102 -0.0581694 165.898 137.376 76.3676 8.12867
  29 0.57 366.6 2.55036 -5.41038 0.00187721 0.729406 -0.0367361 103.962 108.295 72.4827 8.21368
  30 0.59 332.2 2.3423 -5.50981 -0.0157985 0.693892 0.0583856 112.388 92.5385 40.3444 8.23475
  31 0.61 367.4 2.51468 -5.6064 -0.0299707 0.891923 -0.123525 78.8567 52.7851 64.0249 8.35206
  32 0.63 322.2 2.23374 -5.69479 0.0212419 0.889455 -0.104141 66.633 67.1773 46.2219 8.42179
  33 0.65 347.4 2.45344 -5.77534 -0.0217325 1.01632 -0.0501205 99.3612 114.172 78.4714 8.60511
  34 0.67 337.8 2.38777 -5.86758 -0.0593547 1.13802 0.0454148 26.3817 63.9415 42.4489 8.63654
  35 0.69 329.2 2.27889 -5.93386 0.0124093 1.16637 0.0343605 105.194 82.3205 41.3413 8.79143
  36 0.71 339.2 2.32448 -6.0061 0.0673591 1.20146 0.0140584 79.0195 42.6371 38.3466 8.7321
  37 0.73 311.8 2.19399 -6.06243 -0.0897657 1.2256 -0.0182427 36.5595 29.3946 30.9826 9.02685
  38 0.75 325 2.29169 -6.12576 -0.0402169 1.36713 -0.0138804 -5.71443 12.884 14.65 9.05648
  39 0.77 311.6 2.15267 -6.17237 -0.121212 1.37234 0.115766 21.7831 18.3443 26.6034 9.30374
  40 0.79 305.2 2.09743 -6.21445 -0.0342889 1.56687 -0.109078 29.4046 34.0774 18.6871 9.31086
  41 0.81 310 2.21732 -6.2434 0.0502562 1.53401 0.0183981 16.8504 -4.19004 37.9811 9.80097
  42 0.83 283.8 1.97196 -6.27119 -0.0593168 1.60327 -0.0394339 5.32358 50.0268 21.1351 9.66719
  43 0.85 308.6 2.11692 -6.28169 0.0233908 1.63788 -0.0599145 42.417 0.0993127 45.2958 9.75292
  44 0.87 288 2.03482 -6.2902 -0.0480978 1.63997 0.0763215 15.968 23.2113 32.3174 10.1495
  45 0.89 279.8 1.96713 -6.30264 -0.00558347 1.7318 -0.0494942 -38.5763 -0.15297 -4.19472 9.83863
  46 0.91 280.6 1.92288 -6.2962 0.00614228 1.74672 -0.0951233 12.0686 -16.1636 18.7789 10.4369
  47 0.93 285 2.0282 -6.27696 0.0434278 1.7419 0.161786 -5.39419 12.4824 3.44848 10.6863
  48 0.95 241 1.63282 -6.25898 0.00461246 1.76376 0.0797196 -3.92781 -3.07543 -0.0227699 12.024
  49 0.97 179.4 1.23219 -5.63716 -0.0619157 1.69993 -0.0047914 -60.181 -36.3714 -41.4703 19.0538
  50 0.99 51 0.399516 -3.90411 0.136888 2.02741 0.0687633 -7.21775 -44.1426 -40.6904 44.3433
49000 50 17279.2
  1 0.01 460 3.16667 -1.77875 0.00943092 -0.0842808 -0.00835507 176.786 186.884 183.395 6.24187
  2 0.03 391.6 2.73007 -1.50796 0.0865444 -0.0866735 0.0754728 265.358 239.242 232.178 7.50452
  3 0.05 387.8 2.7598 -1.65849 0.135344 -0.145109 -0.0115083 243.383 225.003 178.224 7.47817
  4 0.07 393.6 2.72531 -1.80905 0.00616676 -0.0825668 0.0537893 242.597 259.034 195.547 7.37886
  5 0.09 388 2.72798 -1.96464 -0.0364116 -0.0512842 0.128775 252.149 222.234 227.734 7.40116
  6 0.11 397 2.75236 -2.11999 0.0598148 -0.00494442 0.0782545 207.6 204.114 177.217 7.34121
  7 0.13 391.4 2.72037 -2.28076 0.0382714 0.052333 0.0280686 237.363 193.441 155.473 7.41813
  8 0.15 388.8 2.67984 -2.44535 -0.0232866 -0.0207696 0.0317126 176.155 138.511 96.3683 7.44439
  9 0.17 389.2 2.72277 -2.59263 0.115945 0.0319464 -0.0261474 212.475 199.759 158.402 7.43111
  10 0.19 388.4 2.72409 -2.75008 0.00305358 -0.0315099 -0.0288423 212.309 202.827 194.912 7.47442
  11 0.21 388.6 2.68063 -2.90312 0.00217308 -0.0283678 0.0546931 213.174 189.184 147.874 7.45061
  12 0.23 396 2.77246 -3.06739 -0.0100989 0.119745 0.0905137 229.049 200.052 167.221 7.45782
  13 0.25 382.6 2.70688 -3.22368 -0.0448353 0.0298759 0.0694155 235.356 228.756 165.973 7.50305
  14 0.27 393.6 2.74339 -3.37386 0.0271717 0.0399102 -0.00869372 229.232 213.391 176.81 7.43623
  15 0.29 372.4 2.56652 -3.52795 -0.0971055 -0.00750623 -0.06723 215.904 216.813 170.979 7.47416
  16 0.31 386.8 2.7073 -3.67472 0.0430914 -0.00655069 -0.0159547 194.936 185.388 160.268 7.51468
  17 0.33 394.2 2.73764 -3.82883 -0.0673436 0.143905 0.0554858 217.883 198.793 185.144 7.56647
  18 0.35 390.4 2.69349 -3.98489 -0.113841 0.0920487 0.0206659 209.87 192.698 168.679 7.45614
  19 0.37 384.8 2.69525 -4.1354 -3.34484e-05 0.227449 -0.0473676 214.466 183.591 153.423 7.5862
  20 0.39 367.8 2.56029 -4.27031 0.0764193 0.257581 -0.0224342 156.423 135.312 111.628 7.69764
  21 0.41 379.8 2.66545 -4.41109 -0.0450124 0.275515 -0.0660246 212.987 175.232 146.452 7.73598
  22 0.43 373.8 2.63941 -4.54833 0.0718549 0.228139 -0.069743 213.724 198.602 156.997 7.74663
  23 0.45 375.2 2.56241 -4.68205 -0.00429672 0.304456 -0.0908931 186.198 119.264 92.4452 7.72336
  24 0.47 364.2 2.59051 -4.80972 -0.0602715 0.48767 0.0138178 153.197 157.118 136.911 7.81492
  25 0.49 379.6 2.59278 -4.94335 -0.0133327 0.525639 -0.0156324 145.447 98.1242 97.7229 7.82795
  26 0.51 366 2.56697 -5.07199 -0.127337 0.479051 0.0165444 140.002 110.063 71.3133 7.92706
  27 0.53 346.2 2.39589 -5.17384 0.0484286 0.471496 -0.0572261 126.779 103.613 107.021 8.08862
  28 0.55 360.6 2.53401 -5.29246 -0.00428734 0.69049 -0.0342757 135.798 107.487 65.0816 8.13521
  29 0.57 365 2.55075 -5.4028 0.012017 0.766566 -0.133107 99.3465 103.64 59.4846 8.22551
  30 0.59 332.8 2.34664 -5.50187 0.00612398 0.90843 0.0291697 128.408 86.4382 41.375 8.26883
  31 0.61 366 2.49437 -5.59684 0.100779 0.945952 -0.0329174 88.5261 69.7993 65.926 8.35719
  32 0.63 321.8 2.23861 -5.68583 0.0616319 0.980432 -0.0490721 107.106 92.3674 57.3085 8.4497
  33 0.65 349 2.45861 -5.76437 -0.0131335 0.996438 0.0345125 110.228 89.688 58.2244 8.60062
  34 0.67 340 2.40043 -5.85739 -0.00458202 1.13023 0.0132267 35.5922 64.4762 40.0467 8.66813
  35 0.69 326.6 2.25946 -5.92279 -0.0355761 1.16399 0.0310269 80.0368 63.5709 43.828 8.78963
  36 0.71 340 2.33031 -5.99456 0.0450133 1.10666 -0.0168491 86.5355 33.9614 22.4752 8.76488
  37 0.73 309.4 2.17187 -6.05011 -0.0402678 1.27955 0.00685474 53.0156 52.2459 50.2101 9.03998
  38 0.75 321 2.27154 -6.11251 -0.0114593 1.32831 -0.165748 8.32125 21.899 24.4389 9.06069
  39 0.77 316.2 2.17401 -6.15776 -0.088243 1.42331 0.0407651 43.2977 40.4763 14.6157 9.3006
  40 0.79 304.4 2.0984 -6.19944 0.0273645 1.48483 -0.0314311 50.1011 46.4562 18.7314 9.33486
  41 0.81 309 2.20229 -6.22808 0.10854 1.5073 -0.0843042 2.12686 21.7603 25.8154 9.79502
  42 0.83 283.8 1.97326 -6.25424 -0.00826001 1.6761 0.0343519 25.3892 65.9007 29.9673 9.69669
  43 0.85 303.8 2.0945 -6.2654 -0.0558295 1.63959 0.0629088 51.8564 -1.27339 27.542 9.80441
  44 0.87 293 2.05786 -6.27335 -0.0612132 1.799 0.169629 -9.42518 15.7776 9.71415 10.0989
  45 0.89 279.4 1.95344 -6.28448 0.0261735 1.80198 -0.0142463 -27.1176 10.6084 -9.12627 9.86021
  46 0.91 281 1.93349 -6.27896 0.15401 1.82441 -0.0630304 19.6085 -22.7938 19.336 10.4819
  47 0.93 286.6 2.03131 -6.25962 0.0672089 1.75003 0.0973354 -39.8795 -33.1822 -34.2161 10.5985
  48 0.95 239.2 1.62132 -6.24175 -0.159994 1.64461 -0.0176443 15.7306 -4.40796 -1.17504 12.067
  49 0.97 181.8 1.24532 -5.63544 0.125984 1.77224 -0.052197 -29.0035 -0.245338 -5.16874 19.1593
  50 0.99 51 0.40046 -3.86623 0.0256447 2.0416 0.115653 30.5029 -16.8496 7.68124 43.3754
49100 50 17278.4
  1 0.01 459.2 3.15413 -1.77915 0.00434719 -0.00215837 -0.0199564 182.307 188.355 192.993 6.20386
  2 0.03 394.4 2.7554 -1.50964 0.0682454 0.0564405 0.0761987 237.69 226.956 194.897 7.56202
  3 0.05 387.4 2.75399 -1.65961 0.0591595 -0.106544 -0.0728301 220.729 221.926 155.884 7.45181
  4 0.07 392.8 2.7224 -1.80955 0.056842 0.0437849 0.023991 174.281 183.764 163.708 7.35866
  5 0.09 391.2 2.7349 -1.96548 -0.0060486 0.00604455 -0.00627625 237.5 220.563 215.676 7.41305
  6 0.11 392.6 2.73521 -2.12086 0.0557161 -0.0433606 0.00538389 198.821 207.136 209.622 7.36243
  7 0.13 392.4 2.72191 -2.28112 0.0193355 -0.0469289 0.0251171 228.749 181.281 154.798 7.43695
  8 0.15 389 2.68976 -2.44508 0.154132 0.10474 -0.0126826 201.495 165.947 134.493 7.41928
  9 0.17 393.8 2.73097 -2.59346 -0.0404785 -0.0411202 0.011125 219.899 180.832 157.101 7.41178
  10 0.19 383.2 2.69505 -2.75196 -0.0628475 0.0112144 -0.0446099 219.742 209.059 189.047 7.48857
  11 0.21 388.6 2.6822 -2.90378 -0.0640211 -0.00367629 0.062257 237.096 220.035 179.433 7.44353
  12 0.23 397 2.77385 -3.06739 -0.0289689 -0.012555 0.000711137 248.879 211.826 201.755 7.47548
  13 0.25 385.4 2.71932 -3.22577 -0.0590911 0.0226462 -0.0051517 218.386 211.961 156.023 7.49351
  14 0.27 389.4 2.72784 -3.37304 -0.0861442 0.0845561 -0.0804766 200.534 186.551 147.777 7.45145
  15 0.29 373.8 2.56953 -3.52801 -0.0362193 0.129912 -0.0522872 182.543 173.508 145.865 7.4754
  16 0.31 385.8 2.70667 -3.67401 -0.0661094 0.0876949 -0.0222439 171.221 145.932 144.298 7.53274
  17 0.33 396 2.74307 -3.8274 0.0133613 0.197493 -0.0206687 218.902 168.01 180.099 7.55911
  18 0.35 389.6 2.69813 -3.98523 0.0494487 0.0555093 0.030263 193.272 173.909 160.71 7.47179
  19 0.37 384.8 2.68239 -4.13342 -0.0569277 0.217408 -0.0463549 175.532 178.713 148.574 7.58822
  20 0.39 370.4 2.57338 -4.26854 0.0169237 0.217411 -0.0226001 155.38 141.343 122.873 7.69123
  21 0.41 378.8 2.64172 -4.40962 -0.0698639 0.258014 -0.082472 172.122 159.672 133.672 7.77857
